id,source,page,section_header,content_type,manufacturer,word_count
Catalogo_Rexnord_Soportes.pdf__p62__c2,Catalogo_Rexnord_Soportes.pdf,62,INTRODUCTION,prose,Rexnord,324
Catalogo_Rexnord_Soportes.pdf__p62__c3,Catalogo_Rexnord_Soportes.pdf,62,INTRODUCTION,prose,Rexnord,320
Catalogo_Rexnord_Soportes.pdf__p62__c4,Catalogo_Rexnord_Soportes.pdf,62,INTRODUCTION,prose,Rexnord,103
Catalogo_Rexnord_Soportes.pdf__p63__c0,Catalogo_Rexnord_Soportes.pdf,63,LUBRICATION,prose,Rexnord,167
Catalogo_Rexnord_Soportes.pdf__p63__c1,Catalogo_Rexnord_Soportes.pdf,63,LUBRICATION,prose,Rexnord,150
Catalogo_Rexnord_Soportes.pdf__p63__c2,Catalogo_Rexnord_Soportes.pdf,63,LUBRICATION,prose,Rexnord,135
Catalogo_Rexnord_Soportes.pdf__p63__c3,Catalogo_Rexnord_Soportes.pdf,63,LUBRICATION,prose,Rexnord,350
Catalogo_Rexnord_Soportes.pdf__p63__c4,Catalogo_Rexnord_Soportes.pdf,63,LUBRICATION,prose,Rexnord,166
Catalogo_Rexnord_Soportes.pdf__p63__c5,Catalogo_Rexnord_Soportes.pdf,63,LUBRICATION,prose,Rexnord,168
Catalogo_Rexnord_Soportes.pdf__p64__c0,Catalogo_Rexnord_Soportes.pdf,64,INDEX,prose,Rexnord,274
Catalogo_Rexnord_Soportes.pdf__p64__c1,Catalogo_Rexnord_Soportes.pdf,64,INDEX,prose,Rexnord,274
bearing-failures-skf.pdf__p1__c0,bearing-failures-skf.pdf,1,,prose,SKF,8
bearing-failures-skf.pdf__p2__c0,bearing-failures-skf.pdf,2,,prose,SKF,236
bearing-failures-skf.pdf__p3__c0,bearing-failures-skf.pdf,3,,prose,SKF,153
bearing-failures-skf.pdf__p3__c1,bearing-failures-skf.pdf,3,,prose,SKF,322
bearing-failures-skf.pdf__p4__c0,bearing-failures-skf.pdf,4,,prose,SKF,265
bearing-failures-skf.pdf__p4__c1,bearing-failures-skf.pdf,4,,prose,SKF,256
bearing-failures-skf.pdf__p5__c0,bearing-failures-skf.pdf,5,,prose,SKF,316
bearing-failures-skf.pdf__p6__c0,bearing-failures-skf.pdf,6,,prose,SKF,316
bearing-failures-skf.pdf__p7__c0,bearing-failures-skf.pdf,7,,prose,SKF,322
bearing-failures-skf.pdf__p8__c0,bearing-failures-skf.pdf,8,,prose,SKF,384
bearing-failures-skf.pdf__p9__c0,bearing-failures-skf.pdf,9,,prose,SKF,94
bearing-failures-skf.pdf__p10__c0,bearing-failures-skf.pdf,10,,prose,SKF,327
bearing-failures-skf.pdf__p11__c0,bearing-failures-skf.pdf,11,,prose,SKF,226
bearing-failures-skf.pdf__p12__c0,bearing-failures-skf.pdf,12,,prose,SKF,198
bearing-failures-skf.pdf__p12__c1,bearing-failures-skf.pdf,12,,prose,SKF,268
bearing-failures-skf.pdf__p12__c2,bearing-failures-skf.pdf,12,,prose,SKF,69
bearing-failures-skf.pdf__p13__c0,bearing-failures-skf.pdf,13,,prose,SKF,188
bearing-failures-skf.pdf__p14__c0,bearing-failures-skf.pdf,14,,prose,SKF,281
bearing-failures-skf.pdf__p15__c0,bearing-failures-skf.pdf,15,,prose,SKF,54
bearing-failures-skf.pdf__p16__c0,bearing-failures-skf.pdf,16,,prose,SKF,139
bearing-failures-skf.pdf__p17__c0,bearing-failures-skf.pdf,17,,prose,SKF,349
bearing-failures-skf.pdf__p18__c0,bearing-failures-skf.pdf,18,,prose,SKF,142
bearing-failures-skf.pdf__p19__c0,bearing-failures-skf.pdf,19,,prose,SKF,357
bearing-failures-skf.pdf__p20__c0,bearing-failures-skf.pdf,20,,prose,SKF,44
bearing-failures-skf.pdf__p21__c0,bearing-failures-skf.pdf,21,,prose,SKF,142
bearing-failures-skf.pdf__p22__c0,bearing-failures-skf.pdf,22,,prose,SKF,197
bearing-failures-skf.pdf__p23__c0,bearing-failures-skf.pdf,23,45 – 100 × magnification,prose,SKF,209
bearing-failures-skf.pdf__p23__c1,bearing-failures-skf.pdf,23,45 – 100 × magnification,prose,SKF,67
bearing-failures-skf.pdf__p24__c0,bearing-failures-skf.pdf,24,45 – 100 × magnification,prose,SKF,247
bearing-failures-skf.pdf__p25__c0,bearing-failures-skf.pdf,25,45 – 100 × magnification,prose,SKF,202
bearing-failures-skf.pdf__p26__c0,bearing-failures-skf.pdf,26,45 – 100 × magnification,prose,SKF,379
bearing-failures-skf.pdf__p27__c0,bearing-failures-skf.pdf,27,45 – 100 × magnification,prose,SKF,77
bearing-failures-skf.pdf__p28__c0,bearing-failures-skf.pdf,28,45 – 100 × magnification,prose,SKF,231
bearing-failures-skf.pdf__p29__c0,bearing-failures-skf.pdf,29,45 – 100 × magnification,prose,SKF,152
bearing-failures-skf.pdf__p30__c0,bearing-failures-skf.pdf,30,45 – 100 × magnification,prose,SKF,155
bearing-failures-skf.pdf__p31__c0,bearing-failures-skf.pdf,31,45 – 100 × magnification,prose,SKF,190
bearing-failures-skf.pdf__p32__c0,bearing-failures-skf.pdf,32,45 – 100 × magnification,prose,SKF,123
bearing-failures-skf.pdf__p33__c0,bearing-failures-skf.pdf,33,45 – 100 × magnification,prose,SKF,118
bearing-failures-skf.pdf__p34__c0,bearing-failures-skf.pdf,34,45 – 100 × magnification,prose,SKF,98
bearing-failures-skf.pdf__p35__c0,bearing-failures-skf.pdf,35,45 – 100 × magnification,prose,SKF,83
bearing-failures-skf.pdf__p36__c0,bearing-failures-skf.pdf,36,45 – 100 × magnification,prose,SKF,113
bearing-failures-skf.pdf__p37__c0,bearing-failures-skf.pdf,37,45 – 100 × magnification,prose,SKF,134
bearing-failures-skf.pdf__p38__c0,bearing-failures-skf.pdf,38,45 – 100 × magnification,prose,SKF,222
bearing-failures-skf.pdf__p39__c0,bearing-failures-skf.pdf,39,45 – 100 × magnification,prose,SKF,154
bearing-failures-skf.pdf__p40__c0,bearing-failures-skf.pdf,40,45 – 100 × magnification,prose,SKF,108
bearing-failures-skf.pdf__p41__c0,bearing-failures-skf.pdf,41,45 – 100 × magnification,prose,SKF,105
bearing-failures-skf.pdf__p42__c0,bearing-failures-skf.pdf,42,45 – 100 × magnification,prose,SKF,77
bearing-failures-skf.pdf__p43__c0,bearing-failures-skf.pdf,43,45 – 100 × magnification,prose,SKF,298
bearing-failures-skf.pdf__p43__c1,bearing-failures-skf.pdf,43,45 – 100 × magnification,prose,SKF,274
bearing-failures-skf.pdf__p44__c0,bearing-failures-skf.pdf,44,45 – 100 × magnification,prose,SKF,49
skf.pdf__p2__c0,skf.pdf,2,,prose,SKF,103
skf.pdf__p3__c0,skf.pdf,3,,prose,SKF,50
skf.pdf__p6__c0,skf.pdf,6,,prose,SKF,122
skf.pdf__p7__c0,skf.pdf,7,,prose,SKF,16
skf.pdf__p8__c0,skf.pdf,8,1 mm,prose,SKF,108
skf.pdf__p8__c1,skf.pdf,8,1 mm,prose,SKF,121
skf.pdf__p8__c2,skf.pdf,8,1 mm,prose,SKF,154
skf.pdf__p9__c0,skf.pdf,9,16 languages and over 1 million copies have,prose,SKF,409
skf.pdf__p10__c0,skf.pdf,10,16 languages and over 1 million copies have,prose,SKF,281
skf.pdf__p10__c1,skf.pdf,10,16 languages and over 1 million copies have,prose,SKF,293
skf.pdf__p11__c0,skf.pdf,11,16 languages and over 1 million copies have,prose,SKF,214
skf.pdf__p11__c1,skf.pdf,11,16 languages and over 1 million copies have,prose,SKF,328
skf.pdf__p11__c2,skf.pdf,11,16 languages and over 1 million copies have,prose,SKF,106
skf.pdf__p12__c0,skf.pdf,12,16 languages and over 1 million copies have,prose,SKF,293
skf.pdf__p12__c1,skf.pdf,12,16 languages and over 1 million copies have,prose,SKF,285
skf.pdf__p13__c0,skf.pdf,13,16 languages and over 1 million copies have,prose,SKF,375
skf.pdf__p14__c0,skf.pdf,14,16 languages and over 1 million copies have,prose,SKF,240
skf.pdf__p15__c0,skf.pdf,15,16 languages and over 1 million copies have,prose,SKF,103
skf.pdf__p16__c0,skf.pdf,16,16 languages and over 1 million copies have,prose,SKF,230
skf.pdf__p17__c0,skf.pdf,17,16 languages and over 1 million copies have,prose,SKF,184
skf.pdf__p18__c0,skf.pdf,18,16 languages and over 1 million copies have,prose,SKF,222
skf.pdf__p19__c0,skf.pdf,19,16 languages and over 1 million copies have,prose,SKF,223
skf.pdf__p21__c0,skf.pdf,21,16 languages and over 1 million copies have,prose,SKF,52
skf.pdf__p22__c0,skf.pdf,22,20 and 21 and explained with help of draw-,prose,SKF,167
skf.pdf__p22__c1,skf.pdf,22,20 and 21 and explained with help of draw-,prose,SKF,219
skf.pdf__p22__c2,skf.pdf,22,20 and 21 and explained with help of draw-,prose,SKF,286
skf.pdf__p22__c3,skf.pdf,22,20 and 21 and explained with help of draw-,prose,SKF,81
skf.pdf__p23__c0,skf.pdf,23,20 and 21 and explained with help of draw-,prose,SKF,86
skf.pdf__p24__c0,skf.pdf,24,10 Housing bore diameter,prose,SKF,154
skf.pdf__p24__c1,skf.pdf,24,10 Housing bore diameter,prose,SKF,177
skf.pdf__p25__c0,skf.pdf,25,14 Outer ring raceway,prose,SKF,93
skf.pdf__p27__c0,skf.pdf,27,14 Outer ring raceway,prose,SKF,112
skf.pdf__p28__c0,skf.pdf,28,14 Outer ring raceway,prose,SKF,66
skf.pdf__p29__c0,skf.pdf,29,14 Outer ring raceway,prose,SKF,113
skf.pdf__p30__c0,skf.pdf,30,14 Outer ring raceway,prose,SKF,124
skf.pdf__p31__c0,skf.pdf,31,14 Outer ring raceway,prose,SKF,102
skf.pdf__p32__c0,skf.pdf,32,14 Outer ring raceway,prose,SKF,128
skf.pdf__p33__c0,skf.pdf,33,14 Outer ring raceway,prose,SKF,33
skf.pdf__p34__c0,skf.pdf,34,14 Outer ring raceway,prose,SKF,138
skf.pdf__p35__c0,skf.pdf,35,14 Outer ring raceway,prose,SKF,114
skf.pdf__p37__c0,skf.pdf,37,14 Outer ring raceway,prose,SKF,67
skf.pdf__p38__c0,skf.pdf,38,14 Outer ring raceway,prose,SKF,264
skf.pdf__p38__c1,skf.pdf,38,14 Outer ring raceway,prose,SKF,236
skf.pdf__p39__c0,skf.pdf,39,14 Outer ring raceway,prose,SKF,163
skf.pdf__p40__c0,skf.pdf,40,14 Outer ring raceway,prose,SKF,85
skf.pdf__p41__c0,skf.pdf,41,14 Outer ring raceway,prose,SKF,196
skf.pdf__p42__c0,skf.pdf,42,14 Outer ring raceway,prose,SKF,359
skf.pdf__p43__c0,skf.pdf,43,14 Outer ring raceway,prose,SKF,154
skf.pdf__p44__c0,skf.pdf,44,14 Outer ring raceway,prose,SKF,345
skf.pdf__p46__c0,skf.pdf,46,14 Outer ring raceway,prose,SKF,266
skf.pdf__p47__c0,skf.pdf,47,14 Outer ring raceway,prose,SKF,252
skf.pdf__p48__c0,skf.pdf,48,14 Outer ring raceway,prose,SKF,140
skf.pdf__p49__c0,skf.pdf,49,14 Outer ring raceway,prose,SKF,124
skf.pdf__p50__c0,skf.pdf,50,14 Outer ring raceway,prose,SKF,239
skf.pdf__p51__c0,skf.pdf,51,14 Outer ring raceway,prose,SKF,282
skf.pdf__p51__c1,skf.pdf,51,14 Outer ring raceway,prose,SKF,553
skf.pdf__p51__c2,skf.pdf,51,14 Outer ring raceway,prose,SKF,395
skf.pdf__p53__c0,skf.pdf,53,14 Outer ring raceway,prose,SKF,203
skf.pdf__p54__c0,skf.pdf,54,14 Outer ring raceway,prose,SKF,450
skf.pdf__p55__c0,skf.pdf,55,1 000 000 revolutions. It is assumed that the,prose,SKF,313
skf.pdf__p55__c1,skf.pdf,55,1 000 000 revolutions. It is assumed that the,prose,SKF,319
skf.pdf__p56__c0,skf.pdf,56,60 n,prose,SKF,109
skf.pdf__p56__c1,skf.pdf,56,60 n,prose,SKF,264
skf.pdf__p57__c0,skf.pdf,57,60 n,prose,SKF,114
skf.pdf__p57__c1,skf.pdf,57,60 n,prose,SKF,438
skf.pdf__p58__c0,skf.pdf,58,60 n,prose,SKF,118
skf.pdf__p59__c0,skf.pdf,59,60 n,prose,SKF,114
skf.pdf__p60__c0,skf.pdf,60,60 n,prose,SKF,100
skf.pdf__p61__c0,skf.pdf,61,60 n,prose,SKF,115
skf.pdf__p62__c0,skf.pdf,62,1 million revolutions,prose,SKF,232
skf.pdf__p63__c0,skf.pdf,63,"40 °C. Certain bearing types, e.g. spherical",prose,SKF,289
skf.pdf__p63__c1,skf.pdf,63,"40 °C. Certain bearing types, e.g. spherical",prose,SKF,166
skf.pdf__p63__c2,skf.pdf,63,"40 °C. Certain bearing types, e.g. spherical",prose,SKF,306
skf.pdf__p64__c0,skf.pdf,64,"40 °C. Certain bearing types, e.g. spherical",prose,SKF,84
skf.pdf__p65__c0,skf.pdf,65,"40 °C. Certain bearing types, e.g. spherical",prose,SKF,165
skf.pdf__p66__c0,skf.pdf,66,"40 °C. Certain bearing types, e.g. spherical",prose,SKF,221
skf.pdf__p66__c1,skf.pdf,66,"40 °C. Certain bearing types, e.g. spherical",prose,SKF,278
skf.pdf__p67__c0,skf.pdf,67,2 500 000,prose,SKF,244
skf.pdf__p67__c1,skf.pdf,67,2 500 000,prose,SKF,284
skf.pdf__p67__c2,skf.pdf,67,2 500 000,prose,SKF,144
skf.pdf__p68__c0,skf.pdf,68,2 500 000,prose,SKF,342
skf.pdf__p68__c1,skf.pdf,68,2 500 000,prose,SKF,244
skf.pdf__p69__c0,skf.pdf,69,2 500 000,prose,SKF,118
skf.pdf__p70__c0,skf.pdf,70,2 500 000,prose,SKF,136
skf.pdf__p71__c0,skf.pdf,71,2 500 000,prose,SKF,103
skf.pdf__p72__c0,skf.pdf,72,2 500 000,prose,SKF,349
skf.pdf__p73__c0,skf.pdf,73,2 500 000,prose,SKF,300
skf.pdf__p74__c0,skf.pdf,74,100 %,prose,SKF,426
skf.pdf__p74__c1,skf.pdf,74,100 %,prose,SKF,95
skf.pdf__p75__c0,skf.pdf,75,120 °C,prose,SKF,179
skf.pdf__p75__c1,skf.pdf,75,120 °C,prose,SKF,174
skf.pdf__p76__c0,skf.pdf,76,300 ... 3 000,prose,SKF,111
skf.pdf__p76__c1,skf.pdf,76,300 ... 3 000,prose,SKF,211
skf.pdf__p76__c2,skf.pdf,76,300 ... 3 000,prose,SKF,132
skf.pdf__p77__c0,skf.pdf,77,300 ... 3 000,prose,SKF,270
skf.pdf__p77__c1,skf.pdf,77,300 ... 3 000,prose,SKF,308
skf.pdf__p78__c0,skf.pdf,78,300 ... 3 000,prose,SKF,442
skf.pdf__p79__c0,skf.pdf,79,300 ... 3 000,prose,SKF,262
skf.pdf__p80__c0,skf.pdf,80,300 ... 3 000,prose,SKF,449
skf.pdf__p81__c0,skf.pdf,81,300 ... 3 000,prose,SKF,288
skf.pdf__p81__c1,skf.pdf,81,300 ... 3 000,prose,SKF,303
skf.pdf__p82__c0,skf.pdf,82,60 n,prose,SKF,143
skf.pdf__p82__c1,skf.pdf,82,60 n,prose,SKF,232
skf.pdf__p82__c2,skf.pdf,82,60 n,prose,SKF,248
skf.pdf__p83__c0,skf.pdf,83,60 n,prose,SKF,239
skf.pdf__p83__c1,skf.pdf,83,60 n,prose,SKF,265
skf.pdf__p83__c2,skf.pdf,83,60 n,prose,SKF,244
skf.pdf__p84__c0,skf.pdf,84,"40 and 100 °C of 200 and 16 mm2/s,",prose,SKF,303
skf.pdf__p84__c1,skf.pdf,84,"40 and 100 °C of 200 and 16 mm2/s,",prose,SKF,119
skf.pdf__p85__c0,skf.pdf,85,40 °C and operating temperature,prose,SKF,205
skf.pdf__p85__c1,skf.pdf,85,40 °C and operating temperature,prose,SKF,234
skf.pdf__p86__c0,skf.pdf,86,40 °C and operating temperature,prose,SKF,416
skf.pdf__p87__c0,skf.pdf,87,40 °C and operating temperature,prose,SKF,305
skf.pdf__p88__c0,skf.pdf,88,40 °C and operating temperature,prose,SKF,352
skf.pdf__p89__c0,skf.pdf,89,40 °C and operating temperature,prose,SKF,272
skf.pdf__p91__c0,skf.pdf,91,40 °C and operating temperature,prose,SKF,122
skf.pdf__p92__c0,skf.pdf,92,40 °C and operating temperature,prose,SKF,395
skf.pdf__p93__c0,skf.pdf,93,40 °C and operating temperature,prose,SKF,383
skf.pdf__p94__c0,skf.pdf,94,40 °C and operating temperature,prose,SKF,436
skf.pdf__p95__c0,skf.pdf,95,5 +,prose,SKF,120
skf.pdf__p95__c1,skf.pdf,95,5 +,prose,SKF,279
skf.pdf__p95__c2,skf.pdf,95,5 +,prose,SKF,270
skf.pdf__p96__c0,skf.pdf,96,5 +,prose,SKF,308
skf.pdf__p97__c0,skf.pdf,97,5 +,prose,SKF,364
skf.pdf__p98__c0,skf.pdf,98,"213 E, 222 E",table,SKF,33
skf.pdf__p98__c1,skf.pdf,98,"213 E, 222 E",table,SKF,54
skf.pdf__p98__c2,skf.pdf,98,"213 E, 222 E",table,SKF,52
skf.pdf__p98__c3,skf.pdf,98,"213 E, 222 E",table,SKF,54
skf.pdf__p98__c4,skf.pdf,98,"213 E, 222 E",table,SKF,52
skf.pdf__p98__c5,skf.pdf,98,"213 E, 222 E",table,SKF,17
skf.pdf__p98__c6,skf.pdf,98,"213 E, 222 E",table,SKF,29
skf.pdf__p98__c7,skf.pdf,98,"213 E, 222 E",table,SKF,21
skf.pdf__p98__c8,skf.pdf,98,"213 E, 222 E",table,SKF,23
skf.pdf__p98__c9,skf.pdf,98,"213 E, 222 E",table,SKF,22
skf.pdf__p98__c10,skf.pdf,98,"213 E, 222 E",table,SKF,21
skf.pdf__p98__c11,skf.pdf,98,"213 E, 222 E",table,SKF,21
skf.pdf__p98__c12,skf.pdf,98,"213 E, 222 E",table,SKF,21
skf.pdf__p98__c13,skf.pdf,98,"213 E, 222 E",table,SKF,7
skf.pdf__p98__c14,skf.pdf,98,"213 E, 222 E",table,SKF,8
skf.pdf__p99__c0,skf.pdf,99,292 E,prose,SKF,248
skf.pdf__p99__c1,skf.pdf,99,292 E,prose,SKF,317
skf.pdf__p100__c0,skf.pdf,100,292 E,prose,SKF,333
skf.pdf__p101__c0,skf.pdf,101,"1 + 1,84 × 10−9 (n dm)1,28 ν0,64",prose,SKF,153
skf.pdf__p101__c1,skf.pdf,101,"1 + 1,84 × 10−9 (n dm)1,28 ν0,64",prose,SKF,162
skf.pdf__p102__c0,skf.pdf,102,2 (D −d),prose,SKF,114
skf.pdf__p102__c1,skf.pdf,102,2 (D −d),prose,SKF,479
skf.pdf__p103__c0,skf.pdf,103,5 n2,prose,SKF,264
skf.pdf__p104__c0,skf.pdf,104,5 n2,prose,SKF,282
skf.pdf__p105__c0,skf.pdf,105,5 n2,prose,SKF,283
skf.pdf__p106__c0,skf.pdf,106,5 n2,prose,SKF,331
skf.pdf__p107__c0,skf.pdf,107,"323 B and T7FC, and up to eight times as",prose,SKF,128
skf.pdf__p107__c1,skf.pdf,107,"323 B and T7FC, and up to eight times as",prose,SKF,220
skf.pdf__p108__c0,skf.pdf,108,4 + S2 Fa,prose,SKF,192
skf.pdf__p108__c1,skf.pdf,108,4 + S2 Fa,prose,SKF,217
skf.pdf__p108__c2,skf.pdf,108,4 + S2 Fa,prose,SKF,62
skf.pdf__p109__c0,skf.pdf,109,2 (D −d),prose,SKF,138
skf.pdf__p109__c1,skf.pdf,109,2 (D −d),prose,SKF,130
skf.pdf__p111__c0,skf.pdf,111,2 (D −d),prose,SKF,84
skf.pdf__p112__c0,skf.pdf,112,5 % of the basic static load rating C0;,prose,SKF,304
skf.pdf__p112__c1,skf.pdf,112,5 % of the basic static load rating C0;,prose,SKF,365
skf.pdf__p113__c0,skf.pdf,113,40 °C.,prose,SKF,123
skf.pdf__p113__c1,skf.pdf,113,40 °C.,prose,SKF,234
skf.pdf__p113__c2,skf.pdf,113,40 °C.,prose,SKF,229
skf.pdf__p113__c3,skf.pdf,113,40 °C.,prose,SKF,235
skf.pdf__p114__c0,skf.pdf,114,40 °C.,prose,SKF,91
skf.pdf__p115__c0,skf.pdf,115,40 °C.,prose,SKF,66
skf.pdf__p116__c0,skf.pdf,116,40 °C.,prose,SKF,59
skf.pdf__p117__c0,skf.pdf,117,40 °C.,prose,SKF,53
skf.pdf__p118__c0,skf.pdf,118,40 °C.,prose,SKF,350
skf.pdf__p118__c1,skf.pdf,118,40 °C.,prose,SKF,301
skf.pdf__p119__c0,skf.pdf,119,40 °C.,prose,SKF,436
skf.pdf__p121__c0,skf.pdf,121,40 °C.,prose,SKF,108
skf.pdf__p122__c0,skf.pdf,122,40 °C.,prose,SKF,234
skf.pdf__p122__c1,skf.pdf,122,40 °C.,prose,SKF,274
skf.pdf__p123__c0,skf.pdf,123,40 °C.,prose,SKF,254
skf.pdf__p124__c0,skf.pdf,124,40 °C.,prose,SKF,374
skf.pdf__p125__c0,skf.pdf,125,40 °C.,prose,SKF,165
skf.pdf__p126__c0,skf.pdf,126,40 °C.,prose,SKF,301
skf.pdf__p127__c0,skf.pdf,127,40 °C.,prose,SKF,333
skf.pdf__p128__c0,skf.pdf,128,40 °C.,prose,SKF,225
skf.pdf__p129__c0,skf.pdf,129,1 000,table,SKF,45
skf.pdf__p129__c1,skf.pdf,129,1 000,table,SKF,8
skf.pdf__p129__c2,skf.pdf,129,1 000,table,SKF,42
skf.pdf__p129__c3,skf.pdf,129,1 000,table,SKF,42
skf.pdf__p129__c4,skf.pdf,129,1 000,table,SKF,42
skf.pdf__p129__c5,skf.pdf,129,1 000,table,SKF,42
skf.pdf__p129__c6,skf.pdf,129,1 000,table,SKF,44
skf.pdf__p129__c7,skf.pdf,129,1 000,table,SKF,51
skf.pdf__p129__c8,skf.pdf,129,1 000,table,SKF,50
skf.pdf__p129__c9,skf.pdf,129,1 000,table,SKF,71
skf.pdf__p129__c10,skf.pdf,129,1 000,table,SKF,30
skf.pdf__p129__c11,skf.pdf,129,1 000,table,SKF,30
skf.pdf__p129__c12,skf.pdf,129,1 000,table,SKF,33
skf.pdf__p129__c13,skf.pdf,129,1 000,table,SKF,36
skf.pdf__p129__c14,skf.pdf,129,1 000,table,SKF,29
skf.pdf__p130__c0,skf.pdf,130,1 000,table,SKF,50
skf.pdf__p130__c1,skf.pdf,130,1 000,table,SKF,8
skf.pdf__p130__c2,skf.pdf,130,1 000,table,SKF,42
skf.pdf__p130__c3,skf.pdf,130,1 000,table,SKF,42
skf.pdf__p130__c4,skf.pdf,130,1 000,table,SKF,42
skf.pdf__p130__c5,skf.pdf,130,1 000,table,SKF,42
skf.pdf__p130__c6,skf.pdf,130,1 000,table,SKF,44
skf.pdf__p130__c7,skf.pdf,130,1 000,table,SKF,51
skf.pdf__p130__c8,skf.pdf,130,1 000,table,SKF,44
skf.pdf__p130__c9,skf.pdf,130,1 000,table,SKF,71
skf.pdf__p130__c10,skf.pdf,130,1 000,table,SKF,30
skf.pdf__p130__c11,skf.pdf,130,1 000,table,SKF,30
skf.pdf__p130__c12,skf.pdf,130,1 000,table,SKF,33
skf.pdf__p130__c13,skf.pdf,130,1 000,table,SKF,36
skf.pdf__p130__c14,skf.pdf,130,1 000,table,SKF,31
skf.pdf__p131__c0,skf.pdf,131,1 000,table,SKF,49
skf.pdf__p131__c1,skf.pdf,131,1 000,table,SKF,10
skf.pdf__p131__c2,skf.pdf,131,1 000,table,SKF,45
skf.pdf__p131__c3,skf.pdf,131,1 000,table,SKF,45
skf.pdf__p131__c4,skf.pdf,131,1 000,table,SKF,45
skf.pdf__p131__c5,skf.pdf,131,1 000,table,SKF,45
skf.pdf__p131__c6,skf.pdf,131,1 000,table,SKF,47
skf.pdf__p131__c7,skf.pdf,131,1 000,table,SKF,54
skf.pdf__p131__c8,skf.pdf,131,1 000,table,SKF,40
skf.pdf__p131__c9,skf.pdf,131,1 000,table,SKF,8
skf.pdf__p131__c10,skf.pdf,131,1 000,table,SKF,77
skf.pdf__p131__c11,skf.pdf,131,1 000,table,SKF,33
skf.pdf__p131__c12,skf.pdf,131,1 000,table,SKF,33
skf.pdf__p131__c13,skf.pdf,131,1 000,table,SKF,36
skf.pdf__p131__c14,skf.pdf,131,1 000,table,SKF,39
skf.pdf__p131__c15,skf.pdf,131,1 000,table,SKF,22
skf.pdf__p132__c0,skf.pdf,132,1 000,table,SKF,50
skf.pdf__p132__c1,skf.pdf,132,1 000,table,SKF,9
skf.pdf__p132__c2,skf.pdf,132,1 000,table,SKF,48
skf.pdf__p132__c3,skf.pdf,132,1 000,table,SKF,48
skf.pdf__p132__c4,skf.pdf,132,1 000,table,SKF,48
skf.pdf__p132__c5,skf.pdf,132,1 000,table,SKF,19
skf.pdf__p132__c6,skf.pdf,132,1 000,table,SKF,59
skf.pdf__p132__c7,skf.pdf,132,1 000,table,SKF,24
skf.pdf__p132__c8,skf.pdf,132,1 000,table,SKF,24
skf.pdf__p133__c0,skf.pdf,133,1 000,table,SKF,26
skf.pdf__p133__c1,skf.pdf,133,1 000,table,SKF,17
skf.pdf__p133__c2,skf.pdf,133,1 000,table,SKF,10
skf.pdf__p133__c3,skf.pdf,133,1 000,table,SKF,51
skf.pdf__p133__c4,skf.pdf,133,1 000,table,SKF,51
skf.pdf__p133__c5,skf.pdf,133,1 000,table,SKF,51
skf.pdf__p133__c6,skf.pdf,133,1 000,table,SKF,7
skf.pdf__p133__c7,skf.pdf,133,1 000,table,SKF,7
skf.pdf__p133__c8,skf.pdf,133,1 000,table,SKF,21
skf.pdf__p133__c9,skf.pdf,133,1 000,table,SKF,21
skf.pdf__p133__c10,skf.pdf,133,1 000,table,SKF,21
skf.pdf__p133__c11,skf.pdf,133,1 000,table,SKF,14
skf.pdf__p134__c0,skf.pdf,134,1 000,table,SKF,26
skf.pdf__p134__c1,skf.pdf,134,1 000,table,SKF,12
skf.pdf__p134__c2,skf.pdf,134,1 000,table,SKF,8
skf.pdf__p134__c3,skf.pdf,134,1 000,table,SKF,36
skf.pdf__p134__c4,skf.pdf,134,1 000,table,SKF,36
skf.pdf__p134__c5,skf.pdf,134,1 000,table,SKF,36
skf.pdf__p134__c6,skf.pdf,134,1 000,table,SKF,9
skf.pdf__p134__c7,skf.pdf,134,1 000,table,SKF,8
skf.pdf__p134__c8,skf.pdf,134,1 000,table,SKF,59
skf.pdf__p134__c9,skf.pdf,134,1 000,table,SKF,24
skf.pdf__p134__c10,skf.pdf,134,1 000,table,SKF,16
skf.pdf__p135__c0,skf.pdf,135,"1 219,2",prose,SKF,125
skf.pdf__p135__c1,skf.pdf,135,"1 219,2",prose,SKF,216
skf.pdf__p136__c0,skf.pdf,136,1 000,table,SKF,55
skf.pdf__p136__c1,skf.pdf,136,1 000,table,SKF,8
skf.pdf__p136__c2,skf.pdf,136,1 000,table,SKF,77
skf.pdf__p136__c3,skf.pdf,136,1 000,table,SKF,33
skf.pdf__p136__c4,skf.pdf,136,1 000,table,SKF,33
skf.pdf__p136__c5,skf.pdf,136,1 000,table,SKF,38
skf.pdf__p136__c6,skf.pdf,136,1 000,table,SKF,26
skf.pdf__p136__c7,skf.pdf,136,1 000,table,SKF,40
skf.pdf__p136__c8,skf.pdf,136,1 000,table,SKF,42
skf.pdf__p136__c9,skf.pdf,136,1 000,table,SKF,42
skf.pdf__p136__c10,skf.pdf,136,1 000,table,SKF,42
skf.pdf__p136__c11,skf.pdf,136,1 000,table,SKF,47
skf.pdf__p136__c12,skf.pdf,136,1 000,table,SKF,35
skf.pdf__p137__c0,skf.pdf,137,1 000,prose,SKF,197
skf.pdf__p137__c1,skf.pdf,137,1 000,prose,SKF,294
skf.pdf__p138__c0,skf.pdf,138,1 000,prose,SKF,100
skf.pdf__p138__c1,skf.pdf,138,1 000,prose,SKF,180
skf.pdf__p139__c0,skf.pdf,139,1 000,prose,SKF,372
